Customer_id,Age,Gender,Income,Credit_score,Credit_score_category,Loan_amount,Interest_rate,Loan_term,Loan_type,Repayment_status,Debit_income,Transaction_id,Transaction_amt,Transaction_type,Transaction_data,Transaction_month,Transaction_year,Transaction_freq,Product_id,Product_names,Interaction_type,Interaction_date,Interaction_month,Interaction_year
C0100,70,Male,62380,782,Excellent,205436,11.3,24,Personal,0,3.293299134337929,8b3bd055-b1d8-4924-9d58-e183aa83ebe1,628,Withdrawal,2024-01-15,1,2024,6,P017,Business Credit Line,viewed,2024-03-17,3,2024
C0145,27,Male,21036,533,Poor,18724,8.37,36,Auto,1,0.8900931736071497,9612c4cc-0e9c-4065-8fa9-635836eda681,1417,Withdrawal,2024-08-13,8,2024,1,P016,Mortgage Refinance,clicked,2024-09-28,9,2024
C079,56,Female,70547,801,Excellent,326281,8.86,36,Education,0,4.625015946815598,e32e19b3-3a7e-4a9d-b2be-28c23b459ca0,3090,Withdrawal,2023-11-15,11,2023,10,P027,Holiday Loan,clicked,2023-11-01,11,2023
C085,32,Female,196054,818,Excellent,440620,6.51,12,Education,0,2.2474420312770973,2bb317dc-d442-40da-bf9d-f3fdd56afc8a,487,Deposit,2023-01-05,1,2023,4,P020,Gold Loan,viewed,2024-02-14,2,2024
C0102,56,Male,24368,770,Excellent,108396,9.34,60,Mortgage,0,4.448292843072882,a1de8e19-378b-4e95-87a3-f82c42d20155,2176,Withdrawal,2024-09-22,9,2024,5,P048,Property Investment,viewed,2023-07-26,7,2023
C038,57,Male,62846,777,Excellent,297034,9.11,48,Personal,0,4.726378767145085,41e04851-5f79-46a8-a0fa-1380c9abfa88,4927,Withdrawal,2023-11-13,11,2023,2,P003,Credit Card,purchased,2023-12-03,12,2023
C082,24,Male,184768,536,Poor,127303,4.18,48,Auto,0,0.6889883529615518,7142ad24-f56a-4d75-8901-330758355cc2,325,Withdrawal,2023-06-19,6,2023,7,P024,Travel Loan,clicked,2023-05-16,5,2023
C035,59,Female,179369,507,Poor,124233,4.43,24,Auto,0,0.6926113207967932,ddaacb37-6b5e-4a2b-9493-b0bb8259f28a,3880,Withdrawal,2023-02-22,2,2023,7,P037,Fixed Deposit,purchased,2024-03-20,3,2024
C0110,22,Male,62132,685,Good,185329,9.94,36,Personal,0,2.9828268846970967,4b79ba8a-6a4c-4bd9-93f5-e2eaad212728,2083,Deposit,2024-10-09,10,2024,6,P040,Gold Investment,viewed,2023-11-17,11,2023
C017,53,Male,101899,435,Poor,132305,6.8,12,Auto,0,1.2983935072964405,7f04a7c9-308d-446b-98a8-995f9bfe0706,241,Withdrawal,2023-10-03,10,2023,3,P026,Emergency Loan,clicked,2024-11-02,11,2024
C014,33,Male,181851,507,Poor,122672,7.57,60,Auto,0,0.6745742393497973,ee2262ce-bcfa-4561-b179-eeea279d9610,2459,Deposit,2023-06-29,6,2023,5,P026,Emergency Loan,clicked,2024-05-16,5,2024
C0130,31,Others,53222,732,Good,184624,11.0,12,Personal,0,3.468941415204239,f184ac88-8db7-42a3-a65a-13f6ffc9af78,601,Withdrawal,2024-04-18,4,2024,1,P005,Home Loan,purchased,2023-02-11,2,2023
C0114,57,Male,26883,555,Poor,28330,9.68,36,Auto,0,1.0538258378901164,81697e13-28a4-4459-975f-66dabdb32b3d,2324,Withdrawal,2023-11-26,11,2023,4,P035,Real Estate Investment,viewed,2024-03-21,3,2024
C086,44,Male,173555,340,Poor,118063,10.74,60,Business,0,0.6802627409178647,2c3fb85c-5235-44e5-852a-028d46e5537e,3732,Deposit,2023-01-03,1,2023,5,P012,Mutual Fund,clicked,2024-04-17,4,2024
C0153,27,Others,79791,386,Poor,92760,7.55,60,Personal,0,1.1625371282475467,c7786d17-78dd-4244-affd-3386614fbc80,420,Deposit,2023-02-23,2,2023,7,P011,Insurance Policy,viewed,2024-07-01,7,2024
C0194,74,Male,106149,492,Poor,113533,7.92,60,Education,0,1.0695625959735844,b40c7f36-e216-4e0b-b307-c61a7962e2d3,1210,Deposit,2023-01-18,1,2023,10,P018,Auto Refinance,clicked,2024-03-18,3,2024
C0131,56,Female,107344,646,Fair,252419,6.84,60,Personal,0,2.3514961246087345,9b480696-94a4-4601-a12d-f9a44f2e83aa,2114,Withdrawal,2024-06-17,6,2024,4,P037,Fixed Deposit,purchased,2024-11-06,11,2024
C027,34,Male,46670,811,Excellent,327609,4.25,12,Business,0,7.0196914506106705,0b5621fd-e881-48da-92bf-2690297040ec,3697,Withdrawal,2024-03-11,3,2024,5,P003,Credit Card,clicked,2024-12-19,12,2024
C067,26,Female,131812,413,Poor,121729,7.92,48,Business,0,0.9235046884957363,dec4960a-d0ae-4ea1-aa28-9c31d4c04726,3411,Withdrawal,2024-07-24,7,2024,10,P049,Auto Insurance,clicked,2024-06-22,6,2024
C0189,73,Male,101992,344,Poor,148509,1.65,36,Auto,0,1.4560847909639971,298da4da-a6c8-44c4-9590-274d5aec9ad5,1697,Deposit,2024-06-19,6,2024,10,P040,Gold Investment,purchased,2024-05-11,5,2024
C0196,26,Female,56055,492,Poor,91538,7.77,36,Personal,0,1.633003300330033,aaf939c2-1e96-4595-a422-98ed8bb5dd92,4931,Deposit,2023-10-06,10,2023,4,P016,Mortgage Refinance,purchased,2023-06-17,6,2023
C0173,61,Female,91932,738,Good,169099,1.75,60,Business,0,1.8393921594221816,3d9ae854-fa1f-4f28-9de0-467beede47da,4624,Withdrawal,2023-10-15,10,2023,5,P041,Retirement Savings,purchased,2023-04-25,4,2023
C096,40,Others,46616,308,Poor,96154,3.11,60,Auto,1,2.062682340827184,1777885d-b921-4ef3-ba46-cfbafe11e7b5,589,Deposit,2024-06-19,6,2024,9,P020,Gold Loan,purchased,2024-11-21,11,2024
C029,48,Male,17536,707,Good,58328,6.28,60,Auto,0,3.3261861313868613,cec1b786-a9d7-436d-a5f7-82b9bd081530,1279,Withdrawal,2024-07-22,7,2024,3,P027,Holiday Loan,purchased,2023-11-28,11,2023
C0181,52,Male,89103,792,Excellent,262767,10.32,60,Education,0,2.949025285343928,0709c879-09ed-40ff-b9bb-65c6e6652e1c,2001,Withdrawal,2024-01-09,1,2024,6,P023,Long-Term Loan,purchased,2024-02-11,2,2024
C02,37,Male,86848,734,Good,179517,2.6,12,Auto,0,2.067025147383935,a7c2b828-3fd1-4501-8aed-0da8dfade78c,4335,Deposit,2024-04-09,4,2024,4,P019,Home Improvement Loan,clicked,2024-06-04,6,2024
C0117,28,Male,126810,466,Poor,138747,12.44,48,Education,0,1.094132954814289,aec277a9-8c23-4a2d-8e29-5933a72ac477,3097,Withdrawal,2023-02-09,2,2023,7,P038,Recurring Deposit,purchased,2023-06-04,6,2023
C0134,74,Female,19432,616,Fair,34079,11.05,60,Personal,1,1.7537566899958832,d855fc4d-0230-42f7-945a-1e722b892307,4106,Withdrawal,2023-07-27,7,2023,10,P045,Pension Plan,clicked,2024-09-16,9,2024
C0181,44,Male,51642,566,Poor,146377,9.44,36,Education,0,2.834456450176213,6f8794ca-7fa0-4c93-9e94-8a7763e8204a,3534,Deposit,2023-02-20,2,2023,4,P030,Agricultural Loan,viewed,2024-08-12,8,2024
C0170,44,Male,70932,783,Excellent,305729,8.36,12,Business,0,4.310170303953082,f1c25e77-5c2a-437c-9e4c-7c33bdaf5017,651,Deposit,2024-05-03,5,2024,1,P002,Checking Account,purchased,2024-07-04,7,2024
C014,59,Male,161276,375,Poor,149012,11.77,36,Education,0,0.9239564473325231,393db543-08d7-4e3f-874c-03a1eda9858c,4422,Withdrawal,2024-11-03,11,2024,1,P010,Retirement Plan,purchased,2023-08-17,8,2023
C0137,50,Female,39561,356,Poor,12139,7.76,36,Auto,1,0.3068425975076464,8dc6ab9a-575c-41ea-a00e-d66e5652b7cb,2472,Withdrawal,2024-03-23,3,2024,2,P022,Short-Term Loan,clicked,2024-07-19,7,2024
C0159,53,Others,116430,391,Poor,140764,6.94,24,Mortgage,0,1.209001116550717,7e7b754e-ea10-43f5-ae07-0ed58929b284,3907,Withdrawal,2024-07-04,7,2024,4,P028,Debt Consolidation Loan,clicked,2023-03-14,3,2023
C0104,49,Female,69599,521,Poor,80319,7.31,60,Mortgage,1,1.154025201511516,1331b30d-a329-4e87-bdf5-959c197b6f80,2989,Withdrawal,2024-10-01,10,2024,4,P049,Auto Insurance,purchased,2024-04-23,4,2024
C045,51,Female,168966,336,Poor,145184,2.74,12,Auto,0,0.8592497898985595,5fd0600f-6199-4285-a01a-6013e42f4f86,3985,Deposit,2024-09-05,9,2024,10,P012,Mutual Fund,purchased,2024-08-13,8,2024
C03,50,Female,120289,800,Excellent,368062,5.08,24,Education,0,3.059814280607537,d16b0d7a-57eb-4702-b526-dd3839e5c069,1581,Withdrawal,2023-04-03,4,2023,10,P029,Small Business Loan,purchased,2024-08-28,8,2024
C0148,36,Male,115337,839,Excellent,367179,3.19,24,Education,0,3.1835317374303127,2948c508-2901-49d6-b05e-45f67ae30a3a,4802,Withdrawal,2024-04-03,4,2024,7,P047,Healthcare Savings,clicked,2024-10-21,10,2024
C085,69,Male,100376,814,Excellent,422658,8.45,48,Auto,0,4.210747589065115,a06cb34d-11a6-41b7-9993-899fe3d41749,1965,Withdrawal,2024-08-18,8,2024,1,P025,Medical Loan,clicked,2023-08-10,8,2023
C019,24,Male,50342,327,Poor,84833,10.56,36,Business,1,1.6851336855905605,a7897455-2ba9-45e6-9799-71fe5089700c,1999,Deposit,2024-06-30,6,2024,9,P025,Medical Loan,purchased,2024-04-30,4,2024
C0117,56,Female,160111,361,Poor,149885,10.24,24,Education,1,0.936131808557813,18825d44-5405-4b5d-af58-72cbecb2a05a,3041,Deposit,2024-08-14,8,2024,4,P019,Home Improvement Loan,viewed,2023-04-18,4,2023
C0176,61,Male,192393,784,Excellent,419226,2.37,12,Business,1,2.1790085917886826,989eddb2-561c-48c6-80af-6e73032ea140,1638,Deposit,2023-04-12,4,2023,10,P034,Stock Investment,purchased,2024-04-07,4,2024
C0173,53,Female,135501,432,Poor,115152,1.79,60,Personal,0,0.8498239865388447,b20d9ad8-4062-4fc2-902f-9f7e11c6129d,2065,Deposit,2023-07-22,7,2023,4,P011,Insurance Policy,clicked,2023-12-16,12,2023
C077,39,Male,141691,507,Poor,108596,2.82,48,Business,0,0.7664283546590821,5121d967-a2c5-44c8-abaa-92e198e9ebc8,3817,Withdrawal,2023-06-07,6,2023,9,P025,Medical Loan,clicked,2023-01-25,1,2023
C0175,29,Male,96921,557,Poor,131791,8.18,48,Auto,0,1.3597775507887868,02b3c19d-a6f5-42bf-b145-904b0fae0591,1986,Withdrawal,2024-01-01,1,2024,1,P004,Personal Loan,viewed,2024-04-04,4,2024
C0162,24,Male,131803,681,Good,309364,2.27,48,Personal,0,2.3471696395377952,3bc735e4-ab70-49b0-91a5-f953b822502e,2660,Deposit,2023-03-25,3,2023,7,P043,Money Market Account,clicked,2023-09-10,9,2023
C046,40,Male,175069,356,Poor,107468,3.04,12,Education,0,0.6138608205907385,ac65396e-0327-4cde-be47-500e27bf7f56,370,Withdrawal,2024-03-12,3,2024,5,P038,Recurring Deposit,clicked,2023-10-26,10,2023
C021,31,Female,141288,344,Poor,106635,7.76,36,Mortgage,0,0.7547350093426193,ea329f2a-5159-4fa0-99f0-92ce8f8ccddb,625,Withdrawal,2024-11-26,11,2024,8,P030,Agricultural Loan,clicked,2023-10-14,10,2023
C0129,68,Male,156086,773,Excellent,407417,11.96,36,Mortgage,0,2.610208474815166,36eefe79-a629-46e4-901c-52a661204232,4612,Withdrawal,2024-06-28,6,2024,8,P041,Retirement Savings,purchased,2023-03-14,3,2023
C0158,75,Others,63409,656,Fair,167710,11.62,60,Personal,0,2.6448926808497215,12e30127-a10e-4874-bd49-3e8197bc10e3,2398,Deposit,2024-12-08,12,2024,7,P028,Debt Consolidation Loan,clicked,2023-08-10,8,2023
C055,24,Female,43717,754,Excellent,321133,9.46,24,Education,0,7.345723631539218,17b01115-6193-43ad-ab35-376e364a4bf0,978,Deposit,2023-05-28,5,2023,8,P049,Auto Insurance,purchased,2023-04-22,4,2023
C0110,31,Female,185934,776,Excellent,477762,3.88,24,Personal,0,2.5695246700442094,2f88773e-dd48-4b05-b582-00cc2f162fdf,878,Deposit,2024-12-19,12,2024,7,P035,Real Estate Investment,viewed,2024-11-28,11,2024
C0101,21,Male,115150,665,Fair,311166,11.7,24,Business,0,2.702266608771168,4e7939ef-7be4-4569-8c55-d7622e61128f,4544,Deposit,2024-09-06,9,2024,5,P032,Education Savings Plan,viewed,2024-06-17,6,2024
C0100,21,Female,147304,827,Excellent,389036,11.78,24,Education,0,2.641041655352197,b8ddb86b-9e08-4dea-a483-0f6203eed178,2847,Deposit,2023-09-12,9,2023,2,P048,Property Investment,viewed,2024-12-13,12,2024
C056,65,Female,160243,728,Good,345435,2.57,24,Mortgage,0,2.155694788539905,80aa8ce9-f7b4-4f82-8ffd-6e2e83ab52c4,4901,Deposit,2023-05-06,5,2023,6,P034,Stock Investment,viewed,2022-12-27,12,2022
C08,34,Male,135687,417,Poor,137246,6.15,36,Mortgage,0,1.0114896784511411,a33357ee-bc04-4e9b-8c56-d52f96548475,3543,Withdrawal,2023-09-12,9,2023,2,P004,Personal Loan,viewed,2024-02-27,2,2024
C0151,24,Others,160357,561,Poor,231493,10.32,60,Business,0,1.4436101947529574,160d1a8c-4d04-48df-a943-79ab1088b522,839,Withdrawal,2024-11-08,11,2024,2,P005,Home Loan,purchased,2024-09-19,9,2024
C0157,56,Female,175413,502,Poor,139469,7.91,36,Business,0,0.7950893035293849,b10e463c-4ee2-4df9-b56d-6482283046e7,1416,Withdrawal,2023-11-04,11,2023,8,P006,Auto Loan,purchased,2024-06-15,6,2024
C0119,47,Female,113604,453,Poor,140073,7.43,48,Auto,0,1.2329935565649097,1f836cb8-d26c-4dd7-b49a-c3d23a71a555,2045,Withdrawal,2024-05-18,5,2024,2,P010,Retirement Plan,purchased,2023-08-28,8,2023
C094,46,Male,23932,474,Poor,15416,11.84,12,Personal,1,0.6441584489386596,bc6eca2d-ffe0-45e1-8360-ebe8e86473ce,2639,Deposit,2024-06-08,6,2024,7,P043,Money Market Account,purchased,2024-12-19,12,2024
C099,35,Others,102742,325,Poor,118545,7.47,24,Mortgage,0,1.1538124622841681,2d3e3818-6398-4d5d-bf90-0b7a032c9bc7,4253,Withdrawal,2024-01-03,1,2024,7,P037,Fixed Deposit,purchased,2023-12-02,12,2023
C0189,29,Male,124002,748,Excellent,327551,11.27,48,Personal,0,2.6414977177787455,a38cd5c2-64e0-420f-9a7c-958149f1401d,3141,Withdrawal,2023-06-01,6,2023,10,P012,Mutual Fund,purchased,2024-02-28,2,2024
C0167,45,Female,33689,816,Excellent,127564,6.18,48,Personal,0,3.786517854492564,ebe38230-cd9d-41df-9892-5b5c40b805a4,1921,Withdrawal,2023-08-09,8,2023,1,P001,Savings Account,viewed,2024-05-23,5,2024
C0108,48,Male,45982,428,Poor,83635,9.99,36,Auto,0,1.8188639032664955,d43a3498-2ad3-46ac-a0d3-9256778937a5,2865,Withdrawal,2023-06-10,6,2023,8,P035,Real Estate Investment,clicked,2024-03-16,3,2024
C068,72,Female,56438,554,Poor,101818,7.47,24,Business,0,1.8040681810127928,9352fa7d-3aa7-4190-856f-2a4e46448d74,112,Deposit,2023-10-19,10,2023,8,P005,Home Loan,clicked,2023-08-04,8,2023
C0179,45,Male,124768,307,Poor,140518,6.06,60,Education,0,1.126234290843806,a62d8d1b-7184-4eb2-834c-182b096239da,2488,Deposit,2023-07-12,7,2023,9,P037,Fixed Deposit,viewed,2023-02-28,2,2023
C0158,66,Male,177189,358,Poor,110911,8.4,12,Personal,0,0.6259474346601651,c3a4a3b3-d15a-45f4-a09c-72044de6cbd5,210,Withdrawal,2024-01-15,1,2024,8,P001,Savings Account,viewed,2024-06-09,6,2024
C0196,27,Male,19175,352,Poor,13590,1.79,48,Auto,1,0.708735332464146,c715d1e3-19e9-4dd8-9904-8cebd45681e3,3746,Deposit,2023-03-30,3,2023,10,P008,Student Loan,clicked,2024-06-11,6,2024
C0104,64,Female,101106,685,Good,326959,3.35,48,Mortgage,0,3.2338239075821416,013383f6-5e21-4991-be67-0f94b2fb8229,342,Deposit,2023-02-09,2,2023,2,P012,Mutual Fund,purchased,2024-06-27,6,2024
C057,47,Male,192992,688,Good,318771,10.05,36,Education,0,1.6517316779970155,2e4360e7-7c0b-4e42-9ecc-8268c92c10a4,3359,Withdrawal,2023-06-16,6,2023,10,P011,Insurance Policy,purchased,2024-01-17,1,2024
C073,66,Female,72921,649,Fair,144910,2.49,12,Personal,0,1.9872190452681668,34626548-f4e3-4974-addc-201bcc3a06cf,1092,Withdrawal,2023-08-25,8,2023,6,P010,Retirement Plan,purchased,2023-03-21,3,2023
C04,73,Male,137594,752,Excellent,417198,6.17,12,Auto,0,3.032094422721921,1cd341ef-c814-49f7-aaea-afbc46779a8e,147,Deposit,2023-05-24,5,2023,7,P042,High-Yield Savings Account,purchased,2024-04-06,4,2024
C082,74,Female,82551,569,Poor,146917,6.87,48,Business,0,1.7797119356519,d911d114-0080-4d67-b910-5d9d999065a7,4960,Withdrawal,2024-07-10,7,2024,1,P029,Small Business Loan,viewed,2024-03-01,3,2024
C037,46,Male,40110,697,Good,196623,9.07,60,Education,1,4.902094240837696,f1ece882-1d66-4bed-9dc1-37a4f1232b52,781,Withdrawal,2022-12-25,12,2022,8,P045,Pension Plan,viewed,2024-12-19,12,2024
C039,40,Female,124806,439,Poor,117268,9.89,60,Personal,0,0.9396022627117286,9c8e2b7d-8b5d-4ffe-ac6f-1449500dd49e,2641,Deposit,2024-10-11,10,2024,6,P037,Fixed Deposit,clicked,2024-03-27,3,2024
C0113,22,Female,61039,714,Good,186452,7.16,24,Personal,0,3.054637199167745,d8c031ab-55c5-440e-9b56-3fe569758339,1998,Deposit,2023-03-13,3,2023,4,P032,Education Savings Plan,viewed,2023-09-03,9,2023
C051,56,Male,140236,326,Poor,138536,10.94,12,Education,0,0.9878775777974272,64401252-7f24-46d2-a2d9-461a7c05bf66,2119,Deposit,2024-01-05,1,2024,2,P029,Small Business Loan,purchased,2023-08-01,8,2023
C0121,48,Female,50355,746,Excellent,175305,12.34,48,Mortgage,0,3.4813821864760204,a99cb405-0c6f-4819-a96a-2ccca5fd846c,4870,Withdrawal,2023-07-31,7,2023,3,P017,Business Credit Line,viewed,2024-10-17,10,2024
C0171,62,Female,93077,434,Poor,77920,3.96,36,Education,0,0.8371563329286504,b82485d2-9b1d-40f8-a6d6-f8614a146f75,4632,Deposit,2024-06-17,6,2024,3,P026,Emergency Loan,viewed,2023-11-15,11,2023
C099,64,Female,177234,807,Excellent,497867,3.53,24,Mortgage,0,2.8090941918593497,82b22d56-758d-42b8-a400-890004d8cb7e,1428,Withdrawal,2022-12-28,12,2022,1,P031,Technology Loan,clicked,2024-09-05,9,2024
C018,75,Others,116469,329,Poor,139967,4.04,60,Business,0,1.2017532562312718,339cf1db-888d-4ca0-9fcc-86a01be5b21d,662,Deposit,2024-07-17,7,2024,6,P033,Wealth Management,purchased,2023-04-23,4,2023
C0197,67,Male,26978,577,Poor,28252,10.29,60,Mortgage,1,1.047223663725999,f67a729f-c8b2-4881-94a1-bbc82e6eea37,2785,Withdrawal,2024-05-07,5,2024,4,P044,Insurance Savings,purchased,2024-03-19,3,2024
C085,38,Male,36756,717,Good,71031,12.01,24,Personal,0,1.9325008161932746,68313cae-b1de-4560-a43f-7eb4a6270246,848,Deposit,2023-03-11,3,2023,2,P047,Healthcare Savings,clicked,2024-09-07,9,2024
C0187,39,Male,196723,433,Poor,118848,2.85,12,Personal,0,0.6041388144751757,d2dca364-24d4-4c22-8ee6-c17ee0536f40,3396,Deposit,2023-07-07,7,2023,5,P014,Certificate of Deposit,clicked,2023-09-03,9,2023
C089,39,Male,21431,518,Poor,14597,12.47,60,Personal,1,0.6811161401707806,0b9957b4-b963-4539-834f-06dbb56567e8,4901,Withdrawal,2023-07-30,7,2023,10,P001,Savings Account,purchased,2024-03-02,3,2024
C075,30,Female,83832,802,Excellent,248517,1.78,24,Business,0,2.96446464357286,67220f26-c142-489f-9e62-04a6e56d982a,3856,Withdrawal,2024-05-01,5,2024,9,P036,International Investment,purchased,2024-02-23,2,2024
C0153,20,Male,161509,370,Poor,123328,3.11,24,Business,0,0.7635983134066833,77b55c74-3698-4084-9ca7-6253554b9c25,2938,Deposit,2024-01-05,1,2024,4,P011,Insurance Policy,viewed,2024-10-18,10,2024
C0126,49,Others,177341,314,Poor,142550,4.42,48,Auto,0,0.8038186319012524,f6a96640-88e5-4b75-bf1c-b6e16364bfc4,1454,Deposit,2023-04-29,4,2023,7,P016,Mortgage Refinance,viewed,2023-05-05,5,2023
C0125,25,Male,195042,638,Fair,238710,3.68,24,Mortgage,0,1.2238902390254407,12b3d404-56b0-4c8a-8119-47b176feb652,2814,Withdrawal,2024-03-10,3,2024,1,P014,Certificate of Deposit,purchased,2024-04-09,4,2024
C0159,55,Others,136066,484,Poor,106575,3.75,12,Mortgage,0,0.7832595946084988,94b17820-05e4-4865-8cf6-6279717cd875,1765,Deposit,2024-06-12,6,2024,6,P019,Home Improvement Loan,purchased,2024-06-30,6,2024
C0111,25,Female,43196,724,Good,168957,9.52,12,Auto,1,3.9114038336883046,0fac82d1-b547-4bab-b561-098a71746f5c,3733,Withdrawal,2024-08-27,8,2024,7,P049,Auto Insurance,clicked,2023-10-25,10,2023
C0188,22,Male,176823,353,Poor,115385,10.8,12,Mortgage,0,0.6525452005677994,29daacc6-44b5-48bb-b61f-48e23ecdde57,4474,Withdrawal,2023-07-02,7,2023,7,P008,Student Loan,viewed,2023-05-22,5,2023
C046,30,Male,159735,469,Poor,118981,7.74,48,Education,0,0.7448649325445269,df8e88ba-2b6b-4e3f-965a-ee07ec0605c5,2635,Withdrawal,2024-04-28,4,2024,10,P006,Auto Loan,viewed,2023-05-29,5,2023
C093,46,Male,103504,498,Poor,102366,8.03,60,Auto,0,0.9890052558355232,f27e3ae6-a58a-493a-9e39-3f7215810e7f,1899,Withdrawal,2024-11-20,11,2024,3,P035,Real Estate Investment,viewed,2024-03-14,3,2024
C0151,20,Female,124015,795,Excellent,398729,2.84,36,Mortgage,0,3.2151675200580576,b9c4ec89-d704-46c9-b9a8-a49eb2f3d843,1832,Withdrawal,2024-09-30,9,2024,3,P012,Mutual Fund,viewed,2023-01-08,1,2023
C0152,53,Female,91046,334,Poor,91937,2.56,24,Auto,0,1.0097862618895943,b301e957-8683-4c4d-ae3b-c9a72e689d9f,4443,Withdrawal,2023-07-11,7,2023,4,P028,Debt Consolidation Loan,viewed,2024-11-07,11,2024
C04,62,Female,48650,610,Fair,108401,2.71,60,Mortgage,0,2.228180883864337,76a64558-76ca-4a3a-99ef-d5e5221e2385,2827,Deposit,2023-07-10,7,2023,3,P015,Home Equity Line,viewed,2024-02-03,2,2024
C0152,23,Male,108994,567,Poor,204972,9.02,48,Education,0,1.8805805824173807,4eea9270-b1c5-4082-8c17-413b96233117,2523,Withdrawal,2024-01-18,1,2024,2,P011,Insurance Policy,viewed,2024-07-27,7,2024
C034,46,Male,185920,522,Poor,111776,7.01,24,Education,0,0.6012048192771084,795b301b-87f0-4a58-86fc-8c99fd56bd07,1333,Withdrawal,2023-04-26,4,2023,8,P044,Insurance Savings,purchased,2024-02-22,2,2024
C0158,55,Female,56845,718,Good,194881,3.12,48,Business,0,3.428287448324391,ebb9fb74-85c6-4282-9048-c7c4ce915c38,1981,Withdrawal,2023-12-29,12,2023,9,P015,Home Equity Line,purchased,2024-05-22,5,2024
C0127,63,Male,158371,571,Poor,262666,7.63,12,Auto,0,1.6585485979124965,358a3601-c699-4157-93e6-096a3666c910,1313,Deposit,2024-02-11,2,2024,8,P040,Gold Investment,clicked,2024-02-21,2,2024
C025,19,Male,151008,406,Poor,123587,11.6,12,Auto,0,0.8184135939817758,b71c918d-2d3e-4f70-b813-1e87f51f30b3,4718,Withdrawal,2024-05-07,5,2024,10,P021,Cash Credit,viewed,2024-10-04,10,2024
C0158,54,Male,28876,583,Fair,25090,1.53,48,Auto,1,0.8688876575703006,d7dd29d1-785a-4a8c-9d8e-814a5f4d2464,1757,Deposit,2023-03-04,3,2023,8,P036,International Investment,clicked,2024-08-11,8,2024
C0104,32,Male,113660,823,Excellent,455138,11.05,12,Education,0,4.004381488650361,9c0d6346-438c-4995-aad5-9d1b1bd14d38,2153,Withdrawal,2023-09-01,9,2023,4,P042,High-Yield Savings Account,clicked,2023-06-29,6,2023
C04,20,Male,53970,619,Fair,113610,8.42,36,Auto,0,2.105058365758755,eb99c270-a7bd-43e1-98ff-2ee187c59292,4272,Withdrawal,2024-01-10,1,2024,2,P049,Auto Insurance,clicked,2024-01-15,1,2024
C013,72,Female,79660,619,Fair,112227,9.15,24,Mortgage,0,1.4088250062766758,2b6c8f90-e97c-46ee-9a8b-6ffd3f4190be,2902,Withdrawal,2023-12-18,12,2023,8,P006,Auto Loan,purchased,2024-10-04,10,2024
C072,73,Female,157640,397,Poor,107552,10.37,36,Personal,0,0.6822633849276833,74cbfba3-531d-4b79-bb03-13ebe978ab38,1387,Withdrawal,2023-08-08,8,2023,5,P028,Debt Consolidation Loan,purchased,2023-12-19,12,2023
C087,28,Male,84622,391,Poor,83924,8.37,12,Personal,1,0.9917515539694169,ce72482e-b46b-4744-8668-b1b9ea585740,2392,Withdrawal,2024-02-19,2,2024,5,P007,Business Loan,clicked,2023-03-07,3,2023
C046,59,Female,36176,830,Excellent,134512,11.9,60,Auto,0,3.718266253869969,5271de73-51bc-491b-a662-0f9d36283cb9,1183,Deposit,2024-09-04,9,2024,3,P046,Child Education Fund,clicked,2023-03-14,3,2023
C0186,50,Male,158033,748,Excellent,333541,10.68,36,Auto,0,2.1105781703821354,f41330b0-4644-4b9f-afde-5c1ed4bb81e9,459,Withdrawal,2023-01-11,1,2023,8,P037,Fixed Deposit,clicked,2023-07-02,7,2023
C088,20,Female,84574,808,Excellent,306503,1.7,48,Education,0,3.6240806867358764,29d63c58-e514-4e9f-acf3-6e9606af89be,1825,Withdrawal,2024-04-07,4,2024,5,P049,Auto Insurance,purchased,2023-03-03,3,2023
C087,35,Female,103785,432,Poor,102251,1.76,48,Business,0,0.9852194440429735,a33da622-fbc6-42f2-8986-b85ff8923072,2174,Withdrawal,2024-06-04,6,2024,1,P028,Debt Consolidation Loan,viewed,2024-12-22,12,2024
C029,51,Male,97860,429,Poor,82426,9.1,24,Personal,0,0.8422848967913346,5d0ec5f2-5ffa-4fcc-aa95-62f80c1ea899,4651,Deposit,2024-07-30,7,2024,7,P006,Auto Loan,viewed,2024-01-21,1,2024
C0195,53,Male,82614,832,Excellent,307463,11.25,12,Personal,0,3.721681555184351,3fd263c2-0979-432f-9ccc-c43994b44110,4112,Deposit,2024-01-24,1,2024,9,P015,Home Equity Line,clicked,2023-03-18,3,2023
C082,31,Male,55624,627,Fair,146608,9.86,48,Mortgage,0,2.6356968215158925,5290322d-6ca5-401f-b1cf-0ecbe15a9075,4160,Deposit,2023-01-01,1,2023,7,P028,Debt Consolidation Loan,viewed,2023-10-23,10,2023
C0196,70,Male,21006,473,Poor,12387,2.04,60,Business,1,0.5896886603827478,fe8b0765-d4ff-4ec6-b2e7-c73885279af4,4221,Deposit,2024-08-23,8,2024,5,P008,Student Loan,clicked,2023-09-06,9,2023
C0178,36,Female,44462,819,Excellent,229338,2.41,48,Auto,0,5.158067563312492,3ef92845-5522-457c-b8a4-844209a21c49,548,Withdrawal,2024-02-01,2,2024,6,P039,Loan Against Property,clicked,2023-01-24,1,2023
